"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",329.516,
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",311.917,
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",307.986,
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",300.444,
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",311.892,
"LKA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",326.989,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",197.738,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",194.292,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",192.67,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",191.993,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",192.227,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",192.258,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",196.661,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",205.418,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",216.254,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",226.146,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",234.071,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",238.304,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",242.58,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",245.514,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",249.933,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",257.402,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",264.904,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",272.395,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",280.677,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",289.49,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",297.202,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",303.157,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",311.041,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",317.495,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",326.026,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",335.521,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",346.902,
"SDN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",359.82,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",154.656,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",159.038,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",161.666,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",163.456,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",167.693,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",174.261,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",182.561,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",187.541,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",196.537,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",206.191,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",219.748,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",233.625,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",245.762,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",255.764,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",264.743,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",271.991,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",274.745,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",281.32,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",288.961,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",294.937,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",293.725,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",288.891,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",288.884,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",287.527,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",285.988,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",286.121,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",286.981,
"SWZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",289.363,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",528.071,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",543.403,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",566.429,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",548.26,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",544.187,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",537.817,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",520.131,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",505.077,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",500.433,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",476.58,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",455.162,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",432.232,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",430.077,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",409.34,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",412.85,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",411.922,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",414.715,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",425.239,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",448.251,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",448.331,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",451.921,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",479.16,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",499.633,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",523.269,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",542.819,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",557.749,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",558.348,
"SYR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",564.54,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",291.172,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",292.699,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",299.999,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",304.371,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",314.321,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",325.919,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",339.956,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",344.161,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",358.335,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",366.162,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",378.653,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",385.416,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",386.026,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",390.986,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",400.599,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",409.085,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",399.19,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",396.631,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",392.762,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",385.515,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",386.548,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",411.252,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",423.99,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",437.501,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",468.91,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",474.049,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",475.284,
"TWN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",464.905,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",363.783,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",373.058,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",386.87,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",399.615,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",434.421,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",422.547,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",409.878,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",404.907,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",408.055,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",404.556,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",396.954,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",395.006,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",391.981,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",391.226,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",394.116,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",403.37,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",410.381,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",419.343,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",426.51,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",432.505,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",449.661,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",466.14,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",480.839,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",492.717,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",513.143,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",527.143,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",534.62,
"TJK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",532.623,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",86.519,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",84.713,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",84.196,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",84.25,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",84.674,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",84.945,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",86.35,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",89.191,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",92.607,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",94.724,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",95.249,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",94.549,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",95.159,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",96.487,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",97.173,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",97.276,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",99.656,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",102.384,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",104.451,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",107.895,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",109.35,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",111.06,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",114.663,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",116.209,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",114.97,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",115.339,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",111.393,
"TZA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",107.475,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",260.6,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",275.154,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",286.77,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",297.856,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",311.49,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",323.942,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",335.731,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",318.235,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",333.839,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",361.236,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",362.582,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",345.706,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",354.692,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",357.929,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",369.336,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",376.403,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",383.18,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",391.913,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",400.056,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",403.534,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",414.013,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",411.629,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",403.358,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",393.53,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",392.163,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",395.964,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",411.68,
"THA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",421.956,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",75.193,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",73.241,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",71.757,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",69.846,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",67.063,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",64.393,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",62.524,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",60.157,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",59.36,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",58.884,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",58.614,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",59.127,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",62.66,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",68.905,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",73.907,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",79.303,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",83.821,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",92.071,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",99.442,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",109.416,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",118.092,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",126.529,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",133.386,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",138.787,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",144.028,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",150.793,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",154.733,
"TLS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",157.786,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",147.056,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",146.344,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",146.654,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",148.699,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",151.073,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",153.172,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",156.213,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",163.019,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",170.912,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",175.141,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",176.354,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",172.635,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",169.183,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",163.472,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",157.073,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",154.318,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",153.292,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",154.333,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",158.713,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",163.199,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",166.297,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",171.838,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",180.654,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",189.933,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",197.859,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",201.304,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",198.504,
"TGO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",195.793,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",518.754,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",520.567,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",534.531,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",561.238,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",578.484,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",557.903,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",584.128,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",565.896,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",597.233,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",607.009,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",573.858,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",569.534,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",543.994,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",548.411,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",522.051,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",505.921,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",489.63,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",491.612,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",515.732,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",497.04,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",496.475,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",491.43,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",489.934,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",524.827,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",553.969,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",576.295,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",591.83,
"TTO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",595.514,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",394.781,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",409.638,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",419.627,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",430.985,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",434.358,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",457.362,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",473.256,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",502.389,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",530.651,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",550.315,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",558.266,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",560.664,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",561.413,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",561.285,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",561.172,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",563.989,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",570.271,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",582,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",597.405,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",610.774,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",621.3,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",622.446,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",620.168,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",618.449,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",614.585,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",612.591,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",609.773,
"TUN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",610.325,
