state,county,upward_socmob,popdensity_2000,share_poor_1990,median_income_1990,mean_income_2000,frac_college_2000,mean_math_3g_2013,share_black_2000
47,139,5.6602109,36.923969,0.17858663,21725.6088558692,57435.336,0.073778883,2.5004122,0.0017099455
47,141,7.0944898,155.38359,0.16669481,22405.0015508309,58913.676,0.20313856,3.5225799,0.018704766
47,143,5.0594043,90.050957,0.18980782,20227.3266104104,56094.434,0.091069944,3.294492,0.022255942
47,145,5.743707,158.08888,0.15521422,26121.6681050576,64774.695,0.14866917,3.164587,0.028882081
47,147,6.70439,114.30118,0.098604135,29174.5465072259,75511.383,0.11859839,2.9906759,0.078783683
47,149,6.9856092,293.89023,0.095799416,33163.7478283052,80436.031,0.22729473,4.0372362,0.092434533
47,151,5.3850193,39.690247,0.27733094,15981.910110173,46205.703,0.074893408,3.275383,0.0011222282
47,153,6.184072,42.809357,0.22829504,19523.3519291916,57594.934,0.1019394,2.8370991,0.001934116
47,155,5.8824662,120.11774,0.13120346,23169.431914628,62982.723,0.13792184,3.1032941,0.0066267378
47,157,3.6018617,1236.8289,0.13444097,35171.9928067512,84565.383,0.2638979,2.607024,0.43281186
47,159,5.7572048,56.355774,0.14249736,23657.1559430258,62518.34,0.091762826,3.9383225,0.02679253
47,161,8.6546808,38.654396,0.15984547,20635.3865910931,58131.199,0.10113951,4.1702337,0.013848712
47,163,5.0213121,370.25085,0.13191909,26508.0859976913,65283.566,0.18137683,3.488935,0.020008042
47,165,8.2098678,246.3799,0.087715223,33102.4311116403,83034.016,0.18877682,3.7361803,0.055652164
47,167,5.3853285,111.85603,0.18622433,24585.5852891175,73059.656,0.11473663,3.264215,0.19082417
47,169,6.0339831,63.567818,0.17200616,20103.8736996902,59606.055,0.08873421,4.1535454,0.11320159
47,171,6.4823195,94.9002,0.17066589,20866.6286009024,53004.707,0.10518599,3.5066915,0.0015882704
47,173,5.8233492,79.660034,0.21659967,19532.5218965916,51462.832,0.056947749,1.9890106,0.0014123213
47,175,4.0851239,20.145201,0.19307278,20826.4937012753,53267.102,0.077489205,2.4163785,0.0012638189
47,177,4.7335282,88.460266,0.16762488,21714.7875352171,56965.004,0.092204981,2.637439,0.032807451
47,179,5.23706,328.35986,0.14725532,25206.0225333995,64795.742,0.23094837,3.5275884,0.039098896
47,181,9.031675,22.942347,0.1836037,18332.4394437638,49362.875,0.078835703,3.5629129,0.068826586
47,183,6.0164236,60.124451,0.15576336,21042.5565909725,54985.273,0.16533126,4.0175738,0.073540658
47,185,5.6083698,61.331711,0.16452618,20156.6492238201,53584.313,0.079704411,3.6162565,0.01755647
47,187,11.414482,217.36623,0.052084889,46259.5289129879,127588.52,0.43153739,5.1915293,0.053511582
47,189,7.5550288,155.56589,0.084644288,34690.339208989,88004.375,0.20071951,3.8804815,0.063393034
48,1,9.4877183,51.864574,0.14189868,25710.0829272602,60993.996,0.12002823,2.8741546,0.22242303
48,3,23.471126,8.6652145,0.1623949,27429.2591458566,59703.371,0.12139556,2.668473,0.016297843
48,5,8.8450968,100.44135,0.17839356,23432.0771135336,62155.953,0.14633107,2.6348281,0.14289415
48,7,14.379163,89.247604,0.25454396,21187.0761567753,61712.66,0.15984723,3.1548495,0.015312024
48,9,18.30675,9.8039103,0.11451598,26577.6318934577,73328.711,0.16041042,3.6289167,0.0017198354
48,11,22.36805,2.3627529,0.11824669,23252.7367639782,65696.688,0.20507544,3.0801308,0.0023277467
48,13,11.23098,31.670929,0.29552117,19985.3132957938,60477.496,0.10365325,3.1802318,0.0053365901
48,15,14.558604,36.488335,0.1643617,24579.2822557995,70743.188,0.17176042,3.3724651,0.10674483
48,17,13.355945,7.9753556,0.24019398,19852.74801812,53207.215,0.092676766,2.720149,0.012890507
48,19,11.147431,22.308306,0.13413008,25221.2407127166,72429.922,0.19313908,3.0449553,0.0037957204
48,21,8.866296,65.003662,0.17714937,25249.9783610023,75719.938,0.1662474,3.1525879,0.088428348
48,23,12.854223,4.7182536,0.23688506,17525.7384264538,48982.813,0.12078939,3.6784708,0.03420474
48,25,10.01623,36.761566,0.27189615,21325.7891371331,54843.953,0.11932672,2.4276507,0.098642215
48,27,5.9185959,239.97208,0.13892201,25966.7488928303,69228.75,0.19800156,2.9237988,0.21392702
48,29,7.3120601,1126.9375,0.15973884,30808.3871786343,78140.641,0.23986003,2.958662,0.073373571
48,31,12.954286,11.868858,0.16989547,22568.0164338246,71943.547,0.22159243,3.8701901,0.0082877465
48,33,15.871735,0.81230783,0.15018773,29375,66897.211,0.21428572,,0.0013717421
48,35,9.8211877,17.5019,0.16139702,22029.418595985,62660.039,0.15425348,3.588608,0.02092565
48,37,7.0099965,100.91005,0.15916446,26286.7974346044,64898.84,0.16577347,3.0095479,0.22310475
48,39,14.870262,178.07074,0.10029545,36334.2452219072,88761.414,0.22470088,3.7840011,0.09068054
48,41,11.254602,261.17957,0.28458723,22849.2109523665,65701.117,0.38251045,3.702702,0.099603683
48,43,15.673782,1.4337621,0.27247891,18190.7853058152,52721.316,0.27574748,2.7397547,0.011480037
48,45,17.633784,1.9888867,0.26128867,17872.7985794013,52569.043,0.17527519,2.531472,0.024022346
48,47,15.078975,8.4548492,0.36682588,13731.5032534958,42127.547,0.068019263,2.5199509,0.00062519411
48,49,9.1711976,39.890602,0.19960189,20405.1046683132,58280.391,0.14994915,3.155879,0.040689882
48,51,12.893137,24.991388,0.21860722,19543.0367559694,61003.992,0.13338684,3.4228797,0.15058334
48,53,9.5895775,34.415691,0.17220218,21976.6393946625,70543.313,0.17406903,3.7579849,0.0161174
48,55,6.155448,59.043827,0.29749957,20553.5336068196,65063.793,0.13421056,2.9369586,0.082974017
48,57,12.511265,40.736561,0.18729456,23511.8386310517,65158.953,0.12010173,3.5070212,0.02639818
48,59,12.202211,14.348902,0.20017204,20925.1459686946,56519.715,0.12239309,2.9198775,0.0034594955
48,61,9.6979722,377.21307,0.38174191,18934.152113705,53188.441,0.1330618,3.2230058,0.0030706862
48,63,7.5572595,58.975525,0.2220493,19641.012740908,59816.203,0.12196235,4.0725479,0.19054116
48,65,15.370435,7.0809078,0.090802014,26759.6370106762,71755.313,0.15660712,4.8199177,0.0084222546
48,67,8.8522516,32.485775,0.22950248,20128.1493089513,54640.074,0.11987475,3.5802162,0.19554128
48,69,9.182132,9.2628412,0.28928,17858.773381295,58857.488,0.1464639,3.0002682,0.024041096
48,71,16.770539,43.75539,0.10441451,36424.6101834967,87195.578,0.13079016,3.7303259,0.084321089
48,73,9.5774025,44.314201,0.21298477,19931.7323313543,55502.785,0.11381037,3.9512866,0.15691705
48,75,10.55584,11.039554,0.28650245,18275.2305070303,53408.504,0.088776201,4.1010151,0.13854609
48,77,14.588791,10.109118,0.11282159,23777.0589029575,61451.574,0.13916825,4.2978449,0.0042368975
48,79,12.2817,4.8119717,0.28315666,19455.1932830706,54359.391,0.10152058,2.5208585,0.049061663
48,81,13.999552,4.2393055,0.17774306,19217.7963855422,58570.027,0.14743231,,0.02012738
48,83,12.170266,7.3180628,0.2447906,16289.9582542571,51838.613,0.1168887,2.7710032,0.023429642
48,85,16.713533,584.47412,0.051890608,52267.5725787486,132067.5,0.46714833,4.3545523,0.046303615
48,87,12.295414,3.4906979,0.28469649,15924.0335852225,52981.082,0.15284854,3.4430659,0.053337492
48,89,12.193615,21.233522,0.20667392,20970.0999808374,64270.281,0.14414051,2.6086204,0.14366867
48,91,11.937024,139.45824,0.11665948,32130.6628486159,88141.742,0.27200007,4.0075679,0.0098545328
48,93,13.956155,14.957014,0.21604815,17729.6302945195,52807.688,0.12922759,2.9888847,0.0047465214
48,95,25.293458,4.031311,0.25814912,15992.3446116651,63666.836,0.14104758,3.0844951,0.010085729
48,97,13.683285,41.571209,0.15923499,26027.2365512106,69050.922,0.15549889,3.0509906,0.030056903
48,99,7.2191179,71.267456,0.11196803,23741.1302917446,61260.313,0.12449782,3.0305219,0.21734853
48,101,12.270917,2.114233,0.29804635,15583,50204.008,0.15275708,3.7365265,0.096638657
48,103,21.131261,5.0899987,0.15051188,30659,61583.391,0.12823726,3.5730429,0.029779781
48,105,13.187307,1.4601078,0.25224105,19087,56693.379,0.1041745,0.628398,0.0058550867
48,107,9.7186826,7.8560495,0.29544505,17516.7115035484,53590.555,0.10560122,1.6162435,0.03849519
48,109,10.210989,0.78026688,0.29820958,16738.5609040211,46107.273,0.13868614,4.3120604,0.0063865548
48,111,9.8116279,4.1390076,0.18027687,19875.8437557684,52154.563,0.090381175,3.1793215,0.018125957
48,113,7.0712559,2577.7778,0.1232516,34899.7652087411,85499.898,0.25639936,2.8002172,0.2061816
48,115,11.239994,16.644341,0.30210963,19195.1619707089,57391.84,0.10524713,1.7962112,0.088989928
48,117,8.2340054,12.399891,0.27569523,22002.2335013157,55948.922,0.11724798,3.3519905,0.014129564
48,119,8.2085192,20.741751,0.22053982,20017.004303207,55591.551,0.13902032,3.0327296,0.083526
48,121,13.804621,492.09979,0.074117519,40588.9208798419,110064.36,0.35386157,3.6217558,0.054455869
48,123,14.667001,22.017107,0.25439695,18153.122903916,55712.727,0.11987775,3.0350802,0.10902008
48,125,11.372761,3.0630214,0.31277186,14508.8074679113,48812.75,0.084020622,3.035346,0.080738597
48,127,9.5540136,7.7117286,0.48584548,12530.2979642239,41509.129,0.10181242,2.704608,0.0075392327
48,129,11.998542,4.1299577,0.21321738,16762.5225984917,55559.723,0.16083285,2.4735398,0.045866292
48,131,18.08407,7.315383,0.39403644,13966.4843492033,46915.727,0.088001572,2.3407876,0.0047357972
48,133,13.453448,19.748709,0.22886196,15735.2123446161,52112.102,0.12669836,3.4243567,0.022690212
48,135,17.67796,134.92802,0.20210433,24708.7917983064,58274.719,0.11502039,1.7448556,0.046416104
48,137,18.758307,1.0208428,0.41714793,14684.0048543689,50545.773,0.17348377,3.8899388,0.001387604
48,139,10.092624,119.0396,0.10942443,32955.2280737033,89462.609,0.17957717,3.5763862,0.07887239
48,141,9.3589395,671.10193,0.25416818,24604.2789851686,61166.602,0.1594951,3.354599,0.030794265
48,143,11.941946,30.469839,0.20242949,21369.1449412916,61794.727,0.25516585,4.4781213,0.0087953676
48,145,7.3691137,24.267031,0.26689473,18069.1362852647,53037.004,0.096650332,1.034104,0.26264578
48,147,7.8189008,35.070389,0.18505904,20978.1355215042,62062.578,0.12755539,3.1814077,0.079729319
48,149,17.014976,22.95141,0.18582286,20010.3256388418,64807.336,0.14634801,3.3887963,0.069167838
48,151,11.593668,4.8323526,0.26216862,19056.996141587,52558.688,0.12418243,3.6237912,0.026933108
48,153,9.7679332,7.8325481,0.27069893,19584.5824524381,57415.234,0.12318441,2.0749791,0.033205137
48,155,15.114042,2.3026788,0.201373,18713,49399.422,0.10483871,2.0477719,0.033908755
48,157,14.314808,411.44495,0.091163054,43059.1902479081,118566.01,0.38066876,3.944839,0.17576447
48,159,8.7171711,33.272156,0.16625558,24803.5896835874,62614.914,0.16267343,3.6008334,0.04156391
48,161,13.859585,20.368448,0.18339296,22810.2169609319,61147.801,0.11041933,3.0117872,0.17008732
48,163,8.8329695,14.337904,0.3924419,14206.3355985363,46718.852,0.081553265,2.4680574,0.040861711
48,165,17.834423,9.6294203,0.28847677,21892.4196916194,58400.078,0.10291751,2.3821688,0.020222481
48,167,11.869249,661.16748,0.1241211,35166.6727297419,86162.164,0.23369318,3.2277346,0.13769424
48,169,9.4800457,5.4532514,0.23096597,18994,51736.93,0.10028744,2.3286414,0.050287355
48,171,15.217282,19.669027,0.14467564,23791.8101078559,70759.727,0.2277225,4.1812887,0.0018152824
48,173,22.833677,1.5618439,0.22322045,29306,79006.727,0.18660288,,0.0049786628
48,175,21.755315,8.1313124,0.17881909,21225.9768337838,63432.746,0.12317824,2.5398974,0.046863317
48,177,9.9296942,17.4634,0.28209195,17847.7645818098,55662.043,0.10701828,3.2047203,0.082715951
48,179,13.326587,24.562244,0.12798558,25941.4619379637,60098.469,0.11436917,2.3266151,0.060251854
48,181,8.3359852,118.56189,0.13944872,25693.0108388211,69299.672,0.17166719,3.5378883,0.060058381
48,183,10.475931,407.52789,0.16700979,26190.8776639985,67107.922,0.18789028,3.3196626,0.19867463
48,185,10.021708,29.978672,0.24423067,20641.3219517736,63327.344,0.10276267,2.2558408,0.19092795
48,187,8.7172233,125.15479,0.15213817,28686.4579667301,82383.656,0.21403763,3.3026216,0.051068228
48,189,7.1130373,36.431355,0.22421397,21724.7743432592,59026.242,0.14123137,3.7888293,0.058683824
48,191,12.096255,4.2807403,0.29132017,13901.1797695263,42218.43,0.1028888,3.4758635,0.081173979
48,193,13.741457,9.8443022,0.17889427,18415.4933332968,59325.777,0.16729952,3.8572922,0.0023468724
48,195,13.822739,5.8370752,0.12240347,25810.3499020132,66041.586,0.18560338,2.637543,0.0018491249
48,197,11.14317,6.7960076,0.20287882,18482.9856142343,56571.344,0.1275917,3.7365265,0.049745977
48,199,15.963361,53.980156,0.14053731,25414.1911265203,68137.055,0.12993278,3.6040964,0.064352714
48,201,11.32002,1996.1678,0.13538425,35437.1861595413,86148.367,0.25931084,3.1617734,0.1761504
48,203,9.3935892,69.014946,0.19703583,23451.0211926606,62689.129,0.15243885,3.1621828,0.23384029
48,205,20.91451,3.7871923,0.10359468,28953.3494771602,82650.695,0.1757737,3.2579129,0.081452049
48,207,12.205286,6.7465296,0.2031619,19379.3706775991,50667.699,0.14510295,1.4679676,0.028982205
48,209,9.1266043,143.94104,0.20001078,28439.8737515843,83650.094,0.28873855,3.357023,0.03769308
48,211,19.118185,3.6975083,0.096174866,28325.0559139785,63474.598,0.17899543,4.3056812,0.015816174
48,213,10.041422,83.720474,0.17953455,20849.5343460532,63437.691,0.121015,3.5643182,0.06825918
48,215,9.9735677,362.65756,0.42526457,17567.4364800815,50649.348,0.12497129,3.1230557,0.0040586912
48,217,9.9321678,33.707527,0.20879731,21005.9077672158,58884.68,0.12431369,3.3869805,0.069882803
48,219,12.986957,25.006824,0.19800223,24365.6184063762,58698.977,0.13488004,3.2289169,0.039059397
48,221,12.033042,97.708023,0.097976044,32614.560490016,81357.789,0.20169364,3.4510779,0.0039444705
48,223,10.32748,41.659443,0.18291138,20842.161201331,63296.313,0.14994571,2.8413074,0.079581507
48,225,8.5055403,18.835642,0.24305578,19772.7021106038,54324.57,0.12131444,2.1242123,0.27609837
48,227,12.233147,37.330441,0.19825578,24267.5630536217,57440.84,0.11021093,1.469179,0.042063054
48,229,9.0329215,0.73157132,0.38865095,15635.6281303602,42123.883,0.097382195,3.627723,0.0020933014
48,231,8.8669851,91.1511,0.14709619,25955.4608156842,68016.938,0.16992907,3.0544522,0.093262233
48,233,16.952737,26.883581,0.13180837,27285.796698974,65075.23,0.1429709,2.282088,0.02504489
48,235,36.899129,1.6841596,0.13521819,24280,73038.164,0.21528348,4.5838332,0.0022586109
48,237,15.848747,9.6226807,0.18607101,22590.0844161657,60145.527,0.12756355,3.0312686,0.05709774
48,239,15.027449,17.350386,0.20889407,20449.3533415159,63852.191,0.12854627,2.8848069,0.07369139
48,241,10.781271,37.923153,0.19984399,20224.0903635936,56449.707,0.10321154,2.4514718,0.17621399
48,243,9.6311942,0.97458446,0.19673856,18995,65527.379,0.35064101,2.8931618,0.0081558675
48,245,10.892276,287.63159,0.17592666,27155.4177651486,67966.672,0.16593853,3.13218,0.32102719
48,247,11.90312,4.6482029,0.34717804,15581.1092244616,50559.77,0.09569148,2.5005572,0.0047498131
48,249,14.336149,45.46537,0.30147961,18906.8700212221,53979.164,0.10842042,2.5805719,0.0047191689
48,251,11.500307,174.98582,0.11548574,30760.1909979096,76992.086,0.13419171,3.4094188,0.025008557
48,253,8.4844336,22.388382,0.18429455,21170.6046351682,58101.918,0.090380952,2.8083029,0.27232325
48,255,8.4050454,20.662025,0.37065288,16757.0098488937,53560.84,0.094321802,2.6582386,0.10651784
48,257,8.9543365,91.502983,0.1434813,29866.6374380468,83518.633,0.13380848,3.2263749,0.10233361
48,259,16.691907,35.841034,0.14227058,30824.1835677941,99445.586,0.32810363,4.4267402,0.0034652741
48,261,11.911464,0.28388655,0.21304348,16500,56814.156,0.20306513,,0
48,263,27.398369,0.95179313,0.21624365,19508,58379.883,0.15085536,2.3535898,0.0023282887
48,265,10.622963,39.565201,0.15114377,24127.0558039895,67051.25,0.22742882,3.8136237,0.016974391
48,267,6.776271,3.5715797,0.19321106,17664.7888587102,58247.309,0.17077905,2.2623019,0.00091854646
48,269,,0.39083427,0.073446326,27625,46534.836,0.24561404,,0
48,271,4.9540576,2.4844582,0.2857143,15750,55313.266,0.17730193,3.6496315,0.01390944
48,273,12.130983,35.797928,0.26751769,22223.834690122,56470.203,0.20948574,2.7772405,0.036090195
48,275,14.009605,4.9998765,0.23368582,17519.0215111589,48755.492,0.11965207,4.0845156,0.072299577
48,277,7.7552155,53.460567,0.18395671,23159.5613208882,61167.438,0.14528228,3.2667105,0.1293823
48,279,8.1662171,14.474783,0.26765031,19711.4689506935,54928.434,0.10993905,3.6524887,0.043453995
48,281,11.522795,24.917233,0.18146701,25113.2312865156,67608.93,0.16165157,3.2332959,0.032860689
48,283,9.5968761,3.9456751,0.37041327,16215.2552341073,41775.082,0.06440866,2.3985667,0.033071939
48,285,22.050075,19.810087,0.18217567,20182.0907439132,57368.238,0.11445737,3.596077,0.068490326
48,287,13.867691,24.891298,0.17539255,22672.4379154035,66332.938,0.13126206,3.110606,0.11757381
48,289,18.682151,14.279257,0.21389967,20207.5211770727,61143.469,0.11994159,3.1195982,0.10592081
48,291,13.491075,60.557987,0.16980524,24325.0329902584,66192.805,0.080597773,2.7739716,0.12652947
48,293,10.424701,24.357994,0.2344311,20355.9234879948,55094.941,0.1077229,2.5400209,0.19492951
48,295,26.410717,3.2794132,0.13383192,24757.7998560341,59693.02,0.18738769,2.0720353,0.0044648354
48,297,18.597004,11.839025,0.21912393,20927.5483479317,62039.105,0.12167221,4.0688848,0.021594642
48,299,11.090579,18.173466,0.15947279,20616.6820890109,69879.578,0.20649473,3.033746,0.0035507169
48,301,,0.10016071,0,26563,77341.75,0.05882353,3.6168835,0
48,303,8.5900038,271.8219,0.17411812,26785.6450239687,64246.637,0.24010246,2.9742179,0.071386471
48,305,8.8626429,7.3441525,0.32294393,19050.5832783028,57281.734,0.13366634,4.0049453,0.02719816
48,307,10.900477,7.6998944,0.27083799,15358.0536130536,49377.727,0.13911489,3.1409147,0.015145601
48,309,7.1260646,205.8775,0.19602183,25101.2699564648,66881.313,0.19574524,3.0235381,0.1445078
48,311,18.415225,0.74686724,0.18058968,29205,69280.578,0.16150081,,0.011750882
48,313,8.5307397,27.764368,0.28163436,17933.6953892186,57996.73,0.12340809,3.4604275,0.21289164
48,315,9.2343688,28.725658,0.30573538,15164.4337935477,50873.332,0.085413039,1.7044239,0.24415477
48,317,17.758812,5.1872025,0.23670076,20588.8321003757,61905.355,0.11790936,2.601197,0.017375045
48,319,20.072135,4.0245347,0.27877143,15525.0149918648,64156.203,0.18721592,4.8026133,0.0015224839
48,321,13.593505,34.497707,0.20733517,25035.1406462863,62212.5,0.12449355,3.0663557,0.12912439
48,323,11.167154,36.972183,0.50500101,13080.7588457056,44339.891,0.092339985,3.5727706,0.0012612024
48,325,9.8466046,29.658377,0.23309135,22845.5201506634,64890.082,0.13503122,3.0368812,0.022346528
48,327,11.828093,2.6163208,0.3112314,14236.9893428064,50384.313,0.17168675,4.0596557,0.0042372881
48,329,19.043283,129.28343,0.14232548,32382.189101351,77289.078,0.23864955,2.1213973,0.069945574
48,331,11.732997,23.834482,0.23299657,18994.127658105,61740.723,0.11635301,2.6854808,0.10909779
48,333,18.164292,6.8839617,0.2274393,17612.2138480115,58907.207,0.20285159,4.0623026,0.012113452
48,335,15.686232,10.644393,0.23353024,17538.7624671904,51062.086,0.10501416,2.5569732,0.12560992
48,337,15.654327,20.535908,0.18050374,18899.7283330798,59761.23,0.11305744,3.1266549,0.0018679757
48,339,14.867362,281.9996,0.10690348,36795.8369788749,100316.06,0.24882372,4.1042385,0.033737119
48,341,11.7034,22.36437,0.13373691,27234.2039353543,63507.898,0.11010896,2.9633601,0.004707918
48,343,8.4965646,51.781067,0.2331987,19990.3990321172,56296.383,0.11219285,3.3520896,0.24287763
48,345,6.1825905,1.4410416,0.22976501,16939.5195822454,54015.289,0.14690983,,0.039971948
48,347,8.5579485,62.547077,0.25371587,20162.5536084045,57408.125,0.24036582,2.2723589,0.16376372
48,349,8.4813654,44.693733,0.19668557,21514.7870824286,59829.512,0.1205079,2.6694653,0.16798329
48,351,11.892083,16.142628,0.26502675,16987.1240567671,50939.383,0.054715406,2.8913355,0.20880374
48,353,9.267965,17.326811,0.20240876,21458.8958333333,52448.684,0.13236649,3.8537664,0.046562679
48,355,10.049814,373.94141,0.18941838,28218.5930965236,69258.492,0.19468786,2.7956159,0.041903466
48,357,18.773702,9.8144455,0.1410511,25566.7276780069,66545.844,0.15714541,3.5484605,0.0011445099
48,359,10.950187,1.4561493,0.16090147,28983.2928007024,60905.398,0.1944,5.2956123,0.022425629
48,361,14.686631,254.6431,0.14384453,28366.7182762345,69083.727,0.10935995,2.9986067,0.073489085
48,363,11.472612,28.394918,0.18831477,21016.9632172459,56892.875,0.1189414,2.5450466,0.023840433
48,365,13.500258,28.382912,0.20573635,21105.282192863,58303.945,0.13423121,3.2898805,0.17747535
48,367,13.092674,97.94915,0.1008404,32333.0485653739,85177.805,0.1943018,3.4040089,0.017828366
48,369,11.008595,11.371764,0.24181332,19863.3435582822,59082.52,0.13426226,2.4460397,0.010105781
48,371,17.533824,3.5284503,0.29656282,20482.8260496876,53590.867,0.1310482,2.4845545,0.040142525
48,373,10.808425,38.914036,0.20910385,19055.9605934424,57701.629,0.10353334,3.784667,0.13335782
48,375,7.2471499,125.69492,0.21607903,22088.8064399661,57834.336,0.12884799,3.1975675,0.099675722
48,377,12.710716,1.8945657,0.51640338,11660.1573292402,38353.078,0.1100013,2.7224379,0.002028971
48,379,10.085957,39.829681,0.14997822,22141.1205392137,60823.145,0.11561,2.9267719,0.030441698
48,381,14.309014,114.43466,0.095237434,31700.0431466248,78373.727,0.27850395,3.7908921,0.016397761
48,383,17.651832,2.8299134,0.11248594,28586,58191.758,0.091560103,0.18903537,0.030667469
48,385,8.7715439,4.3578687,0.30458561,17428,48232.797,0.17255814,2.331074,0.0022973416
48,387,7.5151414,13.808898,0.26993012,16332.4656849761,52658.602,0.088830732,2.8166704,0.17232132
48,389,17.930041,4.9848695,0.28481156,19786.8019299137,45471.215,0.080972821,3.3485718,0.019228999
48,391,15.057769,10.160376,0.24108557,20726.2477243717,58390.043,0.11624985,2.9055758,0.069616035
48,393,22.02515,0.95989645,0.062439024,30203,75171.555,0.25361156,2.271939,0.0033821871
48,395,8.7680005,18.698513,0.2703405,17890.254764713,55927.098,0.12915276,2.2778101,0.22291996
48,397,15.243202,339.11115,0.068227924,42481.5182692688,119298.2,0.31306908,3.80773,0.03066198
48,399,11.12606,10.937785,0.16997696,19037.5737012625,50616.824,0.13057445,2.4148822,0.015754396
48,401,11.032695,51.266956,0.20007831,22456.5825093362,62351.156,0.12752892,3.125648,0.19493505
48,403,14.611888,21.304871,0.19110741,18122.8735798077,52744.148,0.10537528,3.7299473,0.10105175
48,405,6.2506221,16.858316,0.29570603,14898.5543147208,53541.684,0.11734626,2.1689391,0.26102746
48,407,10.514737,39.079903,0.23586328,19414.1634142617,59419.965,0.09389364,2.5177047,0.12588425
48,409,12.437738,96.963371,0.2343369,25290.4764529223,66118.789,0.13457802,2.6819427,0.028349815
48,411,10.804005,5.4487991,0.33686712,14464.5375374938,57994.047,0.16204636,3.2737465,0.027465118
48,413,17.662451,2.2393811,0.19911504,22122.6545150502,59840.934,0.17564036,2.1607366,0.012606474
48,415,15.567073,18.069609,0.17992754,24339.0223270771,59543.895,0.11682412,2.107105,0.061927065
48,417,15.176052,3.6115613,0.17839506,18819.9505428227,59255.008,0.20846465,3.5092762,0.0033313143
48,419,10.727,31.705051,0.24580973,17496.5027779174,55838.84,0.1219286,2.8148291,0.18937834
48,421,12.49214,3.4516568,0.1439206,23273.3275017495,65940.797,0.20376016,2.4491568,0.0050219712
48,423,8.9796007,189.59776,0.157875,26493.8922306667,71437.211,0.21868965,2.9935207,0.18691754
48,425,13.154165,36.516628,0.1486703,29232.6154299176,71425,0.17487717,3.6076982,0.0033760762
48,427,12.48233,43.817413,0.60536861,10049.3763144137,36022.418,0.066531777,3.2390971,0.00012822739
48,429,11.630495,10.788206,0.21182674,19338.2137411587,57999.535,0.13322021,3.054177,0.030360732
48,431,5.7803147,1.5084721,0.14295775,25208,65415.355,0.17139737,,0.00071787508
48,433,9.9613242,1.8476219,0.16486903,21142.2309985097,54326.664,0.12634186,2.947278,0.033668045
48,435,16.506471,2.8041317,0.18968059,21120.4561064087,66331.531,0.13031915,4.3529739,0.0029433407
48,437,8.2201935,9.4118023,0.23900789,19587.5636946276,56527.383,0.16310748,2.1040235,0.059670277
48,439,9.3097262,1675.4753,0.093814075,36865.3854151558,91315.563,0.26987812,3.1007056,0.11943979
48,441,9.7339012,138.6917,0.15213792,26327.0370312541,64879.402,0.22741376,3.3573906,0.065801658
48,443,1.4927976,0.45843431,0.27350429,21213,48246.766,0.19021739,,0
48,445,9.7935945,14.356931,0.25269118,23099.1057426813,54294.117,0.098458275,1.1917713,0.047734987
48,447,15.798531,2.0272818,0.18039003,18938.7420212766,57280.109,0.18160377,3.1463871,0.00054054055
48,449,6.5297119,69.246948,0.19481024,23978.5704498729,63665.637,0.13266459,3.2512777,0.10121413
48,451,9.6360601,68.338882,0.16259636,25846.7142411615,62999.164,0.19894692,3.0517247,0.042330753
48,453,8.2232527,825.94257,0.14195977,33888.8005370712,97676.859,0.39626497,3.6644318,0.092386335
48,455,11.9923,19.865717,0.23989603,18047.2193915451,51699.141,0.09478531,1.9954345,0.11171184
48,457,13.049854,22.57542,0.17806168,20828.4722962419,56384.398,0.097382605,2.6796546,0.12619704
48,459,11.577512,60.539055,0.17660113,22048.4330769938,60796.5,0.1087256,3.7480419,0.10149963
48,461,27.167407,2.7422354,0.17679924,24676.3785394933,56509.238,0.11658846,1.2149464,0.015983129
48,463,9.8446466,16.705479,0.30359167,18058.3818973679,54371.676,0.13847969,2.4279695,0.0035654532
48,465,11.155643,14.264032,0.32036614,20779.2301640311,54297.18,0.1462284,3.0130124,0.016033735
48,467,10.98722,57.135464,0.1728816,21184.6208704886,63580.586,0.1161546,2.9399915,0.030276762
48,469,12.237627,95.65564,0.16605844,29250.5430132054,71982.82,0.16057807,2.4855196,0.062477943
48,471,11.532706,78.754089,0.21827102,22579.7731671599,60775.922,0.19708104,2.5089474,0.23942401
48,473,11.385367,63.509987,0.20659846,23406.2070718663,68676.555,0.17039441,3.0722148,0.27805975
48,475,20.895869,13.055243,0.19542991,23521.3726675775,55844.461,0.12501004,2.350884,0.045089569
48,477,12.450939,50.290253,0.178371,22995.2202431709,66496.328,0.18841077,3.715034,0.18845312
48,479,10.283676,57.449734,0.3660163,20257.6742038249,58760.328,0.14233971,2.8871305,0.0019300311
48,481,10.228004,37.921131,0.20943467,24119.6494670543,61672.121,0.14082733,2.7086146,0.14356235
48,483,20.510431,5.7778754,0.16938122,20871.5083179298,56199.809,0.13027619,2.1132121,0.02533542
48,485,9.5350504,211.33224,0.14873075,25533.2096619213,62785.898,0.20358796,3.0314114,0.10196047
48,487,8.1076063,15.116729,0.18988843,21272.2966874459,60478.234,0.16986613,2.0477719,0.088451698
48,489,8.676704,34.005356,0.43034908,15202.0960437876,43120.746,0.077341169,2.3317044,0.024809031
48,491,12.964681,223.53003,0.086486503,37173.1501348983,104906.52,0.33743802,3.8411853,0.049271386
48,493,12.674832,40.321846,0.17993003,25884.9307283657,73835.852,0.1332625,3.088851,0.012754816
